F_mean,F_max,F_min,F_rms,F_std_dev,F_skewness,F_crest_factor,F_form_factor,fault_type
15.125,17,8,15.56036632,3.674234614,-1.459270485,1.092519267,1.02878455,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.83333333,25,8,15.37042615,4.048824824,-0.95317157,1.626500122,1.036208504,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.01041667,25,8,15.55936213,4.117983133,-0.826892424,1.606749672,1.036570968,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.75,17,8,15.2561463,3.917571751,-1.173110532,1.114304993,1.034315004,24
15.11458333,25,8,15.59747576,3.871270135,-1.130390978,1.602823456,1.031948775,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.11458333,25,8,15.59747576,3.871270135,-1.130390978,1.602823456,1.031948775,24
14.92708333,25,8,15.44648018,3.992742869,-1.010248151,1.618491702,1.034795602,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.125,17,8,15.56036632,3.674234614,-1.459270485,1.092519267,1.02878455,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.75,17,8,15.2561463,3.917571751,-1.173110532,1.114304993,1.034315004,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.92708333,25,8,15.44648018,3.992742869,-1.010248151,1.618491702,1.034795602,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.01041667,25,8,15.55936213,4.117983133,-0.826892424,1.606749672,1.036570968,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.02083333,25,8,15.52216158,3.933604659,-1.069254213,1.610600423,1.033375528,24
15.02083333,25,8,15.52216158,3.933604659,-1.069254213,1.610600423,1.033375528,24
15.02083333,25,8,15.52216158,3.933604659,-1.069254213,1.610600423,1.033375528,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.125,17,8,15.56036632,3.674234614,-1.459270485,1.092519267,1.02878455,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.75,17,8,15.2561463,3.917571751,-1.173110532,1.114304993,1.034315004,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.83333333,25,8,15.37042615,4.048824824,-0.95317157,1.626500122,1.036208504,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.01041667,25,8,15.55936213,4.117983133,-0.826892424,1.606749672,1.036570968,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.02083333,25,8,15.52216158,3.933604659,-1.069254213,1.610600423,1.033375528,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.10416667,25,8,15.63449711,4.058724629,-0.8777618,1.599028086,1.035111533,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.125,17,8,15.56036632,3.674234614,-1.459270485,1.092519267,1.02878455,24
15.125,17,8,15.56036632,3.674234614,-1.459270485,1.092519267,1.02878455,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.75,17,8,15.2561463,3.917571751,-1.173110532,1.114304993,1.034315004,24
14.92708333,25,8,15.44648018,3.992742869,-1.010248151,1.618491702,1.034795602,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.92708333,25,8,15.44648018,3.992742869,-1.010248151,1.618491702,1.034795602,24
15.02083333,25,8,15.52216158,3.933604659,-1.069254213,1.610600423,1.033375528,24
14.75,17,8,15.2561463,3.917571751,-1.173110532,1.114304993,1.034315004,24
15.02083333,25,8,15.52216158,3.933604659,-1.069254213,1.610600423,1.033375528,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.11458333,25,8,15.59747576,3.871270135,-1.130390978,1.602823456,1.031948775,24
15.02083333,25,8,15.52216158,3.933604659,-1.069254213,1.610600423,1.033375528,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.125,17,8,15.56036632,3.674234614,-1.459270485,1.092519267,1.02878455,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.75,17,8,15.2561463,3.917571751,-1.173110532,1.114304993,1.034315004,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.83333333,25,8,15.37042615,4.048824824,-0.95317157,1.626500122,1.036208504,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.10416667,25,8,15.63449711,4.058724629,-0.8777618,1.599028086,1.035111533,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.92708333,25,8,15.44648018,3.992742869,-1.010248151,1.618491702,1.034795602,24
15.11458333,25,8,15.59747576,3.871270135,-1.130390978,1.602823456,1.031948775,24
15.02083333,25,8,15.52216158,3.933604659,-1.069254213,1.610600423,1.033375528,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.125,17,8,15.56036632,3.674234614,-1.459270485,1.092519267,1.02878455,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.75,17,8,15.2561463,3.917571751,-1.173110532,1.114304993,1.034315004,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.83333333,25,8,15.37042615,4.048824824,-0.95317157,1.626500122,1.036208504,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.01041667,25,8,15.55936213,4.117983133,-0.826892424,1.606749672,1.036570968,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.02083333,25,8,15.52216158,3.933604659,-1.069254213,1.610600423,1.033375528,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.19791667,25,8,15.70927274,3.996366222,-0.929845149,1.591416765,1.033646459,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.125,17,8,15.56036632,3.674234614,-1.459270485,1.092519267,1.02878455,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.92708333,25,8,15.44648018,3.992742869,-1.010248151,1.618491702,1.034795602,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.02083333,25,8,15.52216158,3.933604659,-1.069254213,1.610600423,1.033375528,24
14.92708333,25,8,15.44648018,3.992742869,-1.010248151,1.618491702,1.034795602,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.02083333,25,8,15.52216158,3.933604659,-1.069254213,1.610600423,1.033375528,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.11458333,25,8,15.59747576,3.871270135,-1.130390978,1.602823456,1.031948775,24
15.02083333,25,8,15.52216158,3.933604659,-1.069254213,1.610600423,1.033375528,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.125,17,8,15.56036632,3.674234614,-1.459270485,1.092519267,1.02878455,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.83333333,25,8,15.37042615,4.048824824,-0.95317157,1.626500122,1.036208504,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.10416667,25,8,15.63449711,4.058724629,-0.8777618,1.599028086,1.035111533,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.02083333,25,8,15.52216158,3.933604659,-1.069254213,1.610600423,1.033375528,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.10416667,25,8,15.63449711,4.058724629,-0.8777618,1.599028086,1.035111533,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.125,17,8,15.56036632,3.674234614,-1.459270485,1.092519267,1.02878455,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.83333333,25,8,15.37042615,4.048824824,-0.95317157,1.626500122,1.036208504,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.01041667,25,8,15.55936213,4.117983133,-0.826892424,1.606749672,1.036570968,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.75,17,8,15.2561463,3.917571751,-1.173110532,1.114304993,1.034315004,24
15.11458333,25,8,15.59747576,3.871270135,-1.130390978,1.602823456,1.031948775,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.11458333,25,8,15.59747576,3.871270135,-1.130390978,1.602823456,1.031948775,24
14.92708333,25,8,15.44648018,3.992742869,-1.010248151,1.618491702,1.034795602,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.125,17,8,15.56036632,3.674234614,-1.459270485,1.092519267,1.02878455,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.75,17,8,15.2561463,3.917571751,-1.173110532,1.114304993,1.034315004,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.92708333,25,8,15.44648018,3.992742869,-1.010248151,1.618491702,1.034795602,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.01041667,25,8,15.55936213,4.117983133,-0.826892424,1.606749672,1.036570968,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.02083333,25,8,15.52216158,3.933604659,-1.069254213,1.610600423,1.033375528,24
15.02083333,25,8,15.52216158,3.933604659,-1.069254213,1.610600423,1.033375528,24
15.02083333,25,8,15.52216158,3.933604659,-1.069254213,1.610600423,1.033375528,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.125,17,8,15.56036632,3.674234614,-1.459270485,1.092519267,1.02878455,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
15.03125,17,8,15.48487165,3.74011856,-1.382366009,1.097845716,1.030178571,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.75,17,8,15.2561463,3.917571751,-1.173110532,1.114304993,1.034315004,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.83333333,25,8,15.37042615,4.048824824,-0.95317157,1.626500122,1.036208504,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
14.9375,17,8,15.40900711,3.802526861,-1.30931972,1.103250838,1.031565329,24
14.84375,17,8,15.3327672,3.861628031,-1.239693208,1.108736589,1.032944317,24
