I_mean,I_max,I_min,I_rms,I_std_dev,I_skewness,I_crest_factor,I_form_factor,fault_type
6.065266667,6.1,6.031,6.065306109,0.022641513,0.25114014,1.005720056,1.000006503,20
6.063133333,6.1,6.014,6.063191772,0.027554794,-0.574086221,1.006070768,1.000009638,20
6.078,6.117,6.048,6.078050751,0.02570992,0.361372882,1.006408181,1.00000835,20
6.0872,6.169,6.031,6.087292983,0.034826509,0.782165458,1.013422554,1.000015275,20
6.072266667,6.134,6.031,6.07233776,0.030414909,0.364428232,1.010154613,1.000011708,20
6.076933333,6.117,6.014,6.076974818,0.023242408,-1.099781617,1.006586366,1.000006827,20
6.068733333,6.117,6.031,6.068773391,0.022823755,0.24259665,1.007946682,1.000006601,20
6.089533333,6.152,6.065,6.089582159,0.025241312,1.095116935,1.010249938,1.000008018,20
6.0814,6.134,6.048,6.081447443,0.024864777,0.607924713,1.008641455,1.000007801,20
6.086,6.152,6.031,6.086085989,0.033487738,0.163899786,1.010830279,1.000014129,20
6.088333333,6.134,6.048,6.0883972,0.028865864,0.412993993,1.007490116,1.00001049,20
6.094066667,6.134,6.048,6.094114478,0.024987044,-0.324272802,1.006544925,1.000007845,20
6.099933333,6.134,6.065,6.099962136,0.019403485,0.304172337,1.005580012,1.000004722,20
6.094133333,6.152,6.048,6.094197579,0.028965168,0.391784873,1.009484829,1.000010542,20
6.083733333,6.117,6.065,6.083758192,0.018001852,0.26686794,1.005464025,1.000004086,20
6.108,6.152,6.083,6.108041061,0.023182506,0.399805559,1.007196896,1.000006722,20
6.102066667,6.134,6.048,6.102130781,0.028954315,-0.465600762,1.005222638,1.000010507,20
6.0838,6.134,6.048,6.083847198,0.024805529,0.49809407,1.0082436,1.000007758,20
6.074466667,6.134,6.031,6.074528355,0.028336919,0.653780724,1.009790331,1.000010155,20
6.0918,6.134,6.048,6.091845199,0.024290504,-0.106113055,1.006919874,1.00000742,20
6.097666667,6.152,6.065,6.097714933,0.025113078,0.735914696,1.008902526,1.000007915,20
6.102266667,6.134,6.083,6.102291504,0.01802168,0.530687773,1.005196162,1.00000407,20
6.080466667,6.117,6.048,6.080492628,0.018392027,-0.159612129,1.006004015,1.00000427,20
6.088266667,6.117,6.031,6.088324455,0.027457673,-0.507493684,1.004709924,1.000009492,20
6.0804,6.169,6.031,6.08049771,0.035680727,0.817826152,1.014555106,1.00001607,20
6.091733333,6.152,6.048,6.091801901,0.029917665,0.45884395,1.009881822,1.000011256,20
6.089666667,6.117,6.031,6.089704903,0.022337242,-1.131617361,1.004482171,1.000006279,20
6.091866667,6.134,6.048,6.091908415,0.023344827,-0.017128566,1.006909425,1.000006853,20
6.0918,6.134,6.048,6.091854874,0.026764048,-0.291383524,1.006918275,1.000009008,20
6.091866667,6.134,6.048,6.091905252,0.022443156,-0.122099013,1.006909948,1.000006334,20
6.095266667,6.134,6.065,6.095307053,0.022967264,0.317107325,1.00634799,1.000006626,20
6.082733333,6.117,6.048,6.082769495,0.021710651,-0.525982725,1.005627454,1.000005945,20
6.089666667,6.134,6.031,6.08971123,0.024114805,-0.5155053,1.007272721,1.000007318,20
6.087266667,6.152,6.031,6.087330553,0.028867843,0.368005742,1.010623613,1.000010495,20
6.066466667,6.1,6.014,6.066526953,0.027994557,-0.54891564,1.005517662,1.000009938,20
6.060733333,6.117,6.031,6.060780659,0.024791896,0.553687021,1.009275924,1.000007809,20
6.088266667,6.117,6.048,6.088314775,0.025052706,-0.035190573,1.004711521,1.000007902,20
6.093,6.134,6.031,6.093067049,0.029587642,-0.170162537,1.006717955,1.000011004,20
6.094133333,6.117,6.065,6.094161676,0.019238602,-0.341268713,1.003747574,1.000004651,20
6.101,6.152,6.048,6.101069879,0.030225344,-0.398265432,1.008347736,1.000011454,20
6.086133333,6.169,6.048,6.086212539,0.032140021,1.111641581,1.01360246,1.000013014,20
6.102266667,6.134,6.083,6.102288347,0.016837317,0.209623639,1.005196682,1.000003553,20
6.0908,6.134,6.048,6.090831952,0.020421277,0.039447763,1.007087381,1.000005246,20
6.1044,6.134,6.065,6.104443354,0.023814161,-0.211237881,1.004841825,1.000007102,20
6.095333333,6.134,6.048,6.09537674,0.023810762,-0.04253426,1.006336484,1.000007121,20
6.093066667,6.117,6.031,6.093114628,0.025024179,-1.456091435,1.00392006,1.000007871,20
6.101,6.134,6.048,6.101049806,0.025517501,-0.460977873,1.005400742,1.000008164,20
6.079066667,6.117,6.031,6.079126308,0.027873353,0.024333148,1.006230121,1.000009811,20
6.066533333,6.1,6.031,6.066568014,0.021232948,0.138796854,1.005510857,1.000005717,20
6.069866667,6.117,6.048,6.069911048,0.024026374,0.747926971,1.007757766,1.000007312,20
6.0826,6.117,6.048,6.082632999,0.020739197,0.26368231,1.00565002,1.000005425,20
6.0804,6.134,6.031,6.080445324,0.024301088,0.064103486,1.00880769,1.000007454,20
6.0826,6.152,6.048,6.082652946,0.026270026,1.415502887,1.011400791,1.000008705,20
6.086266667,6.117,6.048,6.086290102,0.017482508,-0.042099873,1.00504575,1.00000385,20
6.094133333,6.152,6.048,6.094200927,0.029710187,0.105189093,1.009484274,1.000011092,20
6.097533333,6.134,6.048,6.097594373,0.02824097,-0.451274502,1.00597049,1.00001001,20
6.099933333,6.152,6.065,6.09997571,0.023535586,0.387668996,1.008528606,1.000006947,20
6.093,6.134,6.048,6.093047891,0.025005714,0.139631714,1.006721121,1.00000786,20
6.0952,6.134,6.048,6.095253727,0.02649043,-0.73100478,1.006356794,1.000008815,20
6.0792,6.117,6.048,6.079246664,0.024655338,0.044127825,1.0062102,1.000007676,20
6.096466667,6.152,6.048,6.096522829,0.027086809,0.241291929,1.009099805,1.000009212,20
6.087266667,6.134,6.048,6.08730094,0.021143951,0.178550487,1.007671554,1.00000563,20
6.090733333,6.134,6.048,6.090794404,0.028232369,-0.131119664,1.00709359,1.000010027,20
6.089466667,6.134,6.048,6.089521328,0.026707053,0.388323009,1.007304133,1.000008976,20
6.074466667,6.117,6.048,6.07451231,0.024374655,0.626195894,1.00699442,1.000007514,20
6.081466667,6.134,6.031,6.081549342,0.032823917,0.167241747,1.008624555,1.000013595,20
6.092933333,6.134,6.048,6.092984687,0.025893923,0.041576762,1.006731563,1.000008428,20
6.092,6.117,6.065,6.092012519,0.012783918,-0.191245183,1.004101679,1.000002055,20
6.0782,6.152,6.031,6.078293231,0.034847013,0.236534456,1.012126228,1.000015339,20
6.082733333,6.1,6.031,6.082762974,0.019655849,-1.348995839,1.002833749,1.000004873,20
6.087266667,6.134,6.048,6.08730727,0.023013867,0.437056321,1.007670506,1.00000667,20
6.098866667,6.152,6.048,6.098910334,0.023889228,0.312852795,1.008704779,1.00000716,20
6.0896,6.134,6.048,6.089651342,0.025883806,-0.393659369,1.007282627,1.000008431,20
6.089533333,6.169,6.048,6.08959835,0.02912747,1.32316032,1.013038898,1.000010677,20
6.066533333,6.1,6.031,6.066564651,0.020177309,-0.428125976,1.005511414,1.000005162,20
6.0608,6.1,6.014,6.060844199,0.023958893,-0.344128716,1.006460453,1.000007293,20
6.0608,6.1,6.014,6.060847564,0.024854433,0.063847228,1.006459894,1.000007848,20
6.071133333,6.1,5.996,6.071188621,0.026819147,-1.577818842,1.004745591,1.000009107,20
6.0802,6.117,6.048,6.080271535,0.030529143,0.230266819,1.006040596,1.000011765,20
6.100866667,6.134,6.048,6.100933038,0.029456667,-0.431395941,1.005419984,1.000010879,20
6.102133333,6.134,6.048,6.102178103,0.024195238,-0.830536328,1.005214842,1.000007337,20
6.102133333,6.152,6.065,6.102197801,0.029034134,0.166030005,1.008161354,1.000010565,20
6.095266667,6.134,6.048,6.095316721,0.025569141,-0.104031994,1.006346394,1.000008212,20
6.0896,6.134,6.065,6.089628637,0.019330952,0.755444574,1.007286382,1.000004703,20
6.0942,6.117,6.065,6.094228029,0.019131873,0.01680926,1.003736646,1.000004599,20
6.094,6.134,6.065,6.094051099,0.025831874,0.193846203,1.006555393,1.000008385,20
6.097733333,6.152,6.065,6.097765449,0.02048507,1.18040184,1.008894168,1.000005267,20
6.109066667,6.134,6.083,6.109088323,0.016837317,0.148546248,1.004077806,1.000003545,20
6.0896,6.134,6.048,6.089644642,0.024135925,0.55158976,1.007283735,1.000007331,20
6.0838,6.134,6.048,6.083834345,0.021159935,0.618058675,1.00824573,1.000005645,20
6.0804,6.152,6.048,6.080458941,0.027712297,1.203336325,1.011765733,1.000009694,20
6.0896,6.152,6.048,6.089648747,0.025221306,0.777568799,1.010238891,1.000008005,20
6.078,6.117,6.031,6.078034529,0.021206468,-0.218141657,1.006410867,1.000005681,20
6.0596,6.152,6.014,6.059694041,0.034944446,1.445572528,1.015232776,1.000015519,20
6.060733333,6.117,6.014,6.060796741,0.028696607,0.085577053,1.009273246,1.000010462,20
6.069866667,6.1,6.048,6.069881734,0.01399932,0.438268587,1.00496192,1.000002482,20
6.091866667,6.134,6.048,6.091911577,0.024212944,0.23768099,1.006908902,1.000007372,20
6.102133333,6.152,6.048,6.102211555,0.03198184,-0.064916535,1.008159082,1.000012819,20
6.1068,6.134,6.083,6.106834073,0.021116006,0.134179414,1.004448447,1.00000558,20
6.1068,6.152,6.065,6.106844477,0.024125268,0.233537846,1.007394248,1.000007283,20
6.115933333,6.152,6.083,6.115966694,0.020909556,-0.101106093,1.005891678,1.000005455,20
6.105666667,6.134,6.083,6.105694015,0.018915854,0.305776506,1.004635998,1.000004479,20
6.0942,6.152,6.065,6.094241615,0.023312167,0.894292001,1.009477534,1.000006829,20
6.0826,6.117,6.014,6.082674921,0.031249686,-0.900862135,1.005643089,1.000012317,20
6.076866667,6.1,6.048,6.076892238,0.018247766,-0.081673086,1.003802562,1.000004208,20
6.109,6.169,6.048,6.109096916,0.035619016,-0.111353142,1.009805555,1.000015865,20
6.095333333,6.152,6.048,6.095387349,0.026561698,-0.17047806,1.009287786,1.000008862,20
6.101066667,6.134,6.065,6.101096951,0.019897834,-0.171714137,1.005392973,1.000004964,20
6.091866667,6.152,6.048,6.091931681,0.029132374,0.238763172,1.009860307,1.000010672,20
6.0838,6.117,6.048,6.083840865,0.023081223,0.044131003,1.005450362,1.000006717,20
6.097666667,6.169,6.048,6.097740767,0.031116524,0.470103355,1.01168617,1.000012152,20
6.086,6.134,6.031,6.086075364,0.031350553,0.139509957,1.007874473,1.000012383,20
6.100933333,6.134,6.065,6.100977026,0.02389999,-0.348228311,1.005412735,1.000007162,20
6.086066667,6.117,6.048,6.086100279,0.020936867,-0.178906565,1.005077097,1.000005523,20
6.057266667,6.1,6.014,6.057311796,0.024202912,-0.393014766,1.007047384,1.000007451,20
6.065466667,6.117,6.014,6.0655418,0.031249838,-0.239824846,1.008483694,1.000012387,20
6.0918,6.152,6.031,6.091874791,0.031246028,0.065964879,1.009869738,1.000012277,20
6.0964,6.152,6.048,6.096475463,0.031397907,0.330983838,1.009107646,1.000012378,20
6.089466667,6.117,6.065,6.089505322,0.022459063,0.227124834,1.004515092,1.000006348,20
6.0918,6.117,6.065,6.091832363,0.020553762,-0.121705383,1.004131374,1.000005312,20
6.083733333,6.134,6.031,6.08381296,0.032219042,-0.26678631,1.008249274,1.000013088,20
6.072133333,6.117,6.048,6.072165753,0.020538698,0.869985103,1.007383568,1.000005339,20
6.0952,6.152,6.031,6.095312122,0.038268226,-0.335258523,1.009300242,1.000018395,20
6.086066667,6.134,6.031,6.08613566,0.029996349,-0.271907537,1.007864488,1.000011336,20
6.080333333,6.117,6.048,6.080375652,0.023481502,0.058978383,1.006023369,1.00000696,20
6.078066667,6.134,6.014,6.078123619,0.027235656,-0.37459547,1.009193031,1.00000937,20
6.081533333,6.134,6.031,6.081590302,0.027247193,-0.022605312,1.008617762,1.000009367,20
6.0746,6.134,6.014,6.074664847,0.029053645,-0.069046805,1.009767642,1.000010675,20
6.079333333,6.117,6.031,6.079376525,0.023720596,-0.378402478,1.006188706,1.000007105,20
6.085066667,6.169,6.048,6.08512855,0.028406404,1.737420095,1.01378302,1.00001017,20
6.090533333,6.134,6.048,6.090611048,0.031847554,-0.104875521,1.007123908,1.00001276,20
6.087266667,6.117,6.048,6.087304105,0.022098696,0.099892587,1.004878333,1.00000615,20
6.0722,6.1,6.048,6.072226,0.018393322,0.310944376,1.00457394,1.000004282,20
6.080333333,6.152,6.031,6.08041816,0.033245121,0.70261086,1.011772519,1.000013951,20
6.081466667,6.117,6.031,6.081533502,0.029512386,-0.185035938,1.005831835,1.00001099,20
6.097533333,6.134,6.048,6.097581548,0.025099421,-0.5567971,1.005972606,1.000007907,20
6.1034,6.152,6.065,6.103436294,0.021787283,0.547178597,1.007956781,1.000005947,20
6.095333333,6.134,6.065,6.09536075,0.018923405,0.187777843,1.006339124,1.000004498,20
6.1138,6.169,6.083,6.113858776,0.027749389,0.629860095,1.009019054,1.000009614,20
6.1056,6.134,6.065,6.105630942,0.020120352,-0.18111909,1.004646376,1.000005068,20
6.1148,6.169,6.065,6.114860969,0.028264566,0.031995026,1.008853681,1.000009971,20
6.1184,6.169,6.065,6.1184798,0.032345898,0.338246215,1.008256986,1.000013043,20
6.108,6.152,6.083,6.108041061,0.023182506,0.399805559,1.007196896,1.000006722,20
6.078066667,6.117,6.031,6.078123806,0.027280204,-0.374447244,1.006396085,1.000009401,20
6.072333333,6.1,6.048,6.072352839,0.015931401,-0.308364967,1.004552957,1.000003212,20
6.084933333,6.117,6.048,6.084988557,0.026834058,-0.398529263,1.005260724,1.000009075,20
6.095333333,6.152,6.048,6.095390324,0.027283346,0.250278101,1.009287293,1.00000935,20
6.075666667,6.134,6.031,6.075728132,0.02828848,0.515562776,1.009590928,1.000010117,20
6.0654,6.1,6.031,6.065445985,0.024447612,-0.328159417,1.005696863,1.000007582,20
6.07,6.117,6.014,6.070053992,0.026500674,-0.230154012,1.007734035,1.000008895,20
6.0608,6.1,6.031,6.060837841,0.022168833,0.124388995,1.006461509,1.000006244,20
6.064266667,6.117,6.014,6.064330477,0.028795998,0.234595023,1.008685134,1.000010522,20
6.065466667,6.1,6.014,6.065535448,0.029899514,-0.274163782,1.00568203,1.00001134,20
6.088333333,6.134,6.048,6.08841023,0.031673934,-0.029289968,1.00748796,1.00001263,20
6.089533333,6.134,6.065,6.089565398,0.020455061,0.521909966,1.007296843,1.000005265,20
6.069933333,6.1,6.014,6.069977479,0.023962669,-0.878175787,1.004946068,1.000007273,20
6.080333333,6.134,6.048,6.080375465,0.023429733,0.830193095,1.00881928,1.000006929,20
6.104533333,6.152,6.065,6.104576775,0.023838344,0.376191314,1.007768471,1.000007116,20
6.0988,6.134,6.065,6.098827111,0.018823238,0.116154265,1.005767156,1.000004445,20
6.102133333,6.134,6.065,6.102171603,0.022369835,-0.094391022,1.005215913,1.000006271,20
6.112533333,6.152,6.083,6.112569901,0.021885633,0.127025574,1.006450658,1.000005982,20
6.128533333,6.204,6.083,6.12859389,0.028200473,0.914773446,1.012303982,1.000009881,20
6.1216,6.186,6.1,6.121636785,0.021966858,1.818029017,1.010514053,1.000006009,20
6.121666667,6.169,6.1,6.12170063,0.021107435,1.599846858,1.007726508,1.000005548,20
6.130733333,6.169,6.1,6.130756598,0.017482508,0.042099873,1.006237958,1.000003795,20
6.127533333,6.152,6.1,6.127568604,0.021520312,-0.107123917,1.003987127,1.000005756,20
6.1182,6.152,6.1,6.118223876,0.017692613,0.329763575,1.005520577,1.000003902,20
6.117,6.152,6.065,6.117029284,0.019592273,-1.017201508,1.005716944,1.000004787,20
6.112533333,6.169,6.065,6.112599578,0.029456667,0.681596735,1.009226913,1.000010838,20
6.121733333,6.169,6.1,6.121786689,0.026456073,1.141749316,1.007712342,1.000008716,20
6.128666667,6.186,6.1,6.128730483,0.028949875,0.819791708,1.009344434,1.000010413,20
6.122933333,6.169,6.083,6.122990359,0.027353419,0.004180023,1.007514244,1.000009313,20
6.121666667,6.169,6.083,6.121706739,0.022927422,0.102978638,1.007725503,1.000006546,20
6.114866667,6.169,6.083,6.114930433,0.028905923,0.679104663,1.008842221,1.000010428,20
6.110266667,6.152,6.083,6.110294865,0.019214826,0.28031226,1.006825388,1.000004615,20
6.109133333,6.152,6.083,6.109161759,0.019290511,0.803159273,1.007012131,1.000004653,20
6.083733333,6.117,6.048,6.083784086,0.025722327,-0.140154868,1.005459746,1.000008342,20
6.090666667,6.134,6.065,6.090708475,0.023359509,0.734221202,1.007107798,1.000006864,20
6.096466667,6.152,6.031,6.096541976,0.031366194,-0.155453433,1.009096636,1.000012353,20
6.0942,6.134,6.065,6.094224867,0.018020623,0.293627361,1.006526693,1.00000408,20
6.080333333,6.1,6.048,6.080362791,0.019591057,-0.39819735,1.003229611,1.000004845,20
6.0722,6.117,6.048,6.072251944,0.025997802,0.652741714,1.007369269,1.000008554,20
6.0458,6.083,5.996,6.045845543,0.024290504,-0.255305641,1.006145453,1.000007533,20
6.063066667,6.117,6.014,6.06312508,0.027548572,0.144728617,1.008885669,1.000009634,20
6.075666667,6.152,6.048,6.075728889,0.028462172,1.422698548,1.012553409,1.000010241,20
6.0836,6.134,6.048,6.083650779,0.025728805,0.607854065,1.008276152,1.000008347,20
6.0942,6.169,6.048,6.094267279,0.029641188,0.978775297,1.01226279,1.00001104,20
6.104533333,6.169,6.065,6.104599992,0.029529324,0.801274933,1.010549423,1.00001092,20
6.102066667,6.134,6.065,6.102102179,0.021548837,-0.825976782,1.00522735,1.00000582,20
6.086,6.134,6.048,6.086056183,0.027068696,0.243442783,1.007877649,1.000009232,20
6.0758,6.134,6.031,6.075845198,0.024258136,0.446058658,1.009571475,1.000007439,20
6.082733333,6.134,6.048,6.082765955,0.020620609,1.093626962,1.00842282,1.000005363,20
6.091866667,6.117,6.048,6.091905438,0.022497196,-1.000442207,1.004119329,1.000006364,20
6.084866667,6.117,6.065,6.084899194,0.020594266,0.560462221,1.005275487,1.000005346,20
6.087333333,6.134,6.048,6.08738673,0.026391738,-0.005097227,1.007657353,1.000008772,20
6.083733333,6.152,6.048,6.083810363,0.031689265,0.847937692,1.011208376,1.000012662,20
6.087266667,6.152,6.048,6.08733707,0.030304329,0.444882832,1.010622532,1.000011566,20
6.071133333,6.117,6.031,6.071181516,0.025036735,-0.019337903,1.007546881,1.000007936,20
6.0896,6.152,6.048,6.089645584,0.024389108,0.757461005,1.010239416,1.000007485,20
6.086133333,6.117,6.048,6.086160388,0.018783985,-0.478559642,1.00506717,1.000004445,20
6.0952,6.134,6.065,6.095240712,0.02305955,-0.09081954,1.006358943,1.000006679,20
6.093,6.117,6.048,6.093035243,0.021450941,-0.676491528,1.003933139,1.000005784,20
6.150466667,6.238,6.065,6.150630076,0.046407922,0.361924542,1.014205036,1.000026569,20
6.144666667,6.186,6.117,6.14471158,0.024318325,0.468020508,1.006719342,1.000007309,20
6.1402,6.221,6.1,6.140296882,0.035703541,1.128500136,1.013143195,1.000015778,20
6.142466667,6.204,6.117,6.142515592,0.02537678,0.955238853,1.010009646,1.000007965,20
6.132,6.221,6.065,6.132103772,0.036926568,0.668640943,1.014496856,1.000016923,20
6.1308,6.169,6.1,6.130826633,0.018705232,0.1096622,1.006226463,1.000004344,20
6.142466667,6.204,6.117,6.142535345,0.030066276,1.171502616,1.010006398,1.000011181,20
6.144733333,6.169,6.1,6.144765409,0.020551214,-0.553891256,1.003943941,1.00000522,20
6.144733333,6.186,6.1,6.144781455,0.025172169,-0.147942855,1.006707894,1.000007831,20
6.150533333,6.186,6.1,6.15059298,0.0280379,-0.351269708,1.005756684,1.000009698,20
6.1412,6.169,6.1,6.141235305,0.021554582,-0.099252105,1.004521028,1.000005749,20
6.142333333,6.186,6.117,6.14236563,0.020617838,0.673772747,1.007103838,1.000005258,20
6.127466667,6.152,6.083,6.127498533,0.020455061,-0.521909966,1.003998608,1.000005201,20
6.106733333,6.134,6.065,6.106777323,0.023992459,-0.14053904,1.004457781,1.000007203,20
6.1092,6.169,6.065,6.109267856,0.029804602,0.659708645,1.0097773,1.000011107,20
6.111333333,6.134,6.083,6.111351198,0.015295502,-0.578350018,1.003706022,1.000002923,20
6.109066667,6.134,6.083,6.109097784,0.020182973,-0.091058829,1.004076251,1.000005094,20
6.126266667,6.169,6.083,6.126301853,0.021492413,0.083648814,1.006969645,1.000005744,20
6.152866667,6.204,6.117,6.152913884,0.024951,0.521101152,1.008302752,1.000007674,20
6.139,6.169,6.1,6.139031047,0.020209616,-0.26737687,1.004881707,1.000005057,20
6.133266667,6.169,6.083,6.133336226,0.030235898,0.037409012,1.005814743,1.000011341,20
6.113666667,6.169,6.083,6.113705712,0.022616892,0.885812989,1.009044316,1.000006387,20
6.1254,6.152,6.083,6.125455058,0.026882814,-0.117077795,1.004333546,1.000008988,20
6.1148,6.152,6.065,6.114864872,0.029155249,-0.376433074,1.006072927,1.000010609,20
6.104533333,6.152,6.065,6.104573619,0.022956066,0.47480889,1.007768992,1.000006599,20
6.124,6.169,6.083,6.124047648,0.025005714,-0.139631714,1.007340301,1.000007781,20
6.130866667,6.186,6.083,6.130928461,0.028492773,-0.042704937,1.008982577,1.000010079,20
6.124,6.169,6.065,6.124061354,0.028375039,-0.073636988,1.007338046,1.000010019,20
6.125133333,6.186,6.083,6.125194098,0.02824097,0.70319364,1.00992718,1.00000992,20
6.120466667,6.169,6.083,6.120493003,0.018585196,0.773057704,1.007925341,1.000004303,20
6.128666667,6.186,6.083,6.128727154,0.028184765,0.517042052,1.009344982,1.00000987,20
6.110266667,6.169,6.083,6.11030451,0.022259722,1.361025864,1.009605984,1.000006193,20
6.113666667,6.169,6.031,6.113787866,0.039847328,-0.798633065,1.009030757,1.000019824,20
6.042333333,6.083,5.996,6.042374671,0.023135213,-0.307662966,1.006723404,1.000006841,20
6.056133333,6.1,6.031,6.056165784,0.020521301,0.70984405,1.007237949,1.000005358,20
6.084933333,6.134,6.048,6.084981852,0.025152298,0.343712873,1.008055595,1.000007973,20
6.107866667,6.152,6.048,6.107941323,0.03125898,-0.477675215,1.007213343,1.000012223,20
6.117066667,6.186,6.065,6.117153761,0.033788135,0.981072461,1.01125462,1.000014238,20
6.124066667,6.169,6.083,6.124117945,0.025940775,0.53266301,1.007328738,1.000008373,20
6.1332,6.169,6.1,6.133237394,0.022168833,0.162691161,1.005830951,1.000006097,20
6.1252,6.169,6.1,6.125257905,0.027568616,0.688444957,1.007141266,1.000009454,20
6.127466667,6.186,6.083,6.12753053,0.028957769,0.440336387,1.009542094,1.000010423,20
6.1218,6.204,6.083,6.121889049,0.034178523,1.005102296,1.013412682,1.000014546,20
6.127533333,6.169,6.1,6.127578222,0.024277758,0.13821342,1.006759894,1.000007326,20
6.134266667,6.169,6.1,6.134302525,0.021710651,0.525982725,1.005656303,1.000005846,20
6.131933333,6.169,6.083,6.13197163,0.022432332,-0.338689962,1.006038575,1.000006245,20
6.122866667,6.169,6.083,6.122910795,0.024062023,0.070318759,1.007527336,1.000007207,20
6.1286,6.186,6.083,6.128653952,0.026618468,0.663613868,1.009357038,1.000008803,20
6.131,6.169,6.083,6.131071668,0.030685036,-0.420837487,1.006186248,1.000011689,20
6.126333333,6.152,6.083,6.126371754,0.022458427,-0.70843836,1.004183267,1.000006271,20
6.132,6.186,6.083,6.132080093,0.032441156,0.676769505,1.008793086,1.000013061,20
6.141266667,6.186,6.117,6.141321275,0.026807426,0.534711166,1.0072751,1.000008892,20
6.142333333,6.186,6.117,6.142359172,0.018441671,0.91027203,1.007104897,1.000004207,20
6.132133333,6.169,6.083,6.132181689,0.025207331,-0.193107222,1.006004113,1.000007886,20
6.1378,6.186,6.1,6.137846218,0.024655338,0.451709712,1.007845387,1.00000753,20
6.1402,6.204,6.1,6.140261064,0.02834532,0.528126256,1.010380493,1.000009945,20
6.1136,6.169,6.065,6.113645874,0.024514719,0.23602708,1.009054192,1.000007504,20
6.112533333,6.169,6.083,6.112573239,0.022862529,0.808147683,1.009231261,1.000006528,20
6.1194,6.152,6.083,6.119428617,0.019371555,0.095381216,1.005322618,1.000004676,20
6.112533333,6.186,6.065,6.11262258,0.034190363,0.546963649,1.012004245,1.000014601,20
6.112533333,6.152,6.083,6.112560446,0.018844729,0.275853099,1.006452215,1.000004436,20
6.120466667,6.169,6.065,6.120522271,0.027004938,-0.493715983,1.007920522,1.000009085,20
6.123866667,6.169,6.083,6.123904278,0.022216039,-0.381887643,1.007363884,1.000006142,20
6.122866667,6.204,6.083,6.122953008,0.03365766,1.417384931,1.013236586,1.000014101,20
6.136666667,6.169,6.083,6.136705272,0.022531459,-0.687782443,1.005262552,1.000006291,20
6.137866667,6.186,6.083,6.13793519,0.030021104,0.026132629,1.007830778,1.000011164,20
6.134466667,6.204,6.1,6.134532098,0.029327867,0.832419276,1.011324075,1.000010666,20
6.135466667,6.186,6.1,6.135526459,0.0280379,0.351269708,1.00822644,1.000009745,20
6.118333333,6.186,6.065,6.118428704,0.035360726,0.412656854,1.011043897,1.000015588,20
6.1068,6.169,6.048,6.106857468,0.027423139,0.089711705,1.010175861,1.00000941,20
6.121666667,6.186,6.083,6.121713219,0.024711671,1.151642863,1.010501436,1.000007604,20
6.132066667,6.169,6.065,6.132118704,0.026149206,-1.174869577,1.006014446,1.000008486,20
6.142466667,6.204,6.1,6.142537917,0.030624142,0.691801933,1.010005975,1.0000116,20
6.135466667,6.186,6.083,6.135523134,0.027247193,0.022605312,1.008226986,1.000009204,20
6.150533333,6.204,6.117,6.150583961,0.025831505,0.428815951,1.00868471,1.000008231,20
6.134466667,6.169,6.083,6.134518601,0.026128437,-0.552402767,1.005620881,1.000008466,20
6.131066667,6.204,6.083,6.131155204,0.034105858,0.531514343,1.011881088,1.000014441,20
6.117133333,6.152,6.083,6.11716243,0.019529709,0.381549688,1.005695054,1.000004757,20
6.124133333,6.169,6.083,6.124200639,0.029719803,0.161176364,1.007315136,1.00001099,20
6.137733333,6.186,6.1,6.137789005,0.02705937,0.527526636,1.007854782,1.00000907,20
6.1286,6.169,6.083,6.128637864,0.022299263,-0.156155105,1.006585825,1.000006178,20
6.116,6.186,6.065,6.116088794,0.034113257,0.617538866,1.011430705,1.000014518,20
6.151866667,6.204,6.083,6.151935045,0.030023483,-0.264817423,1.008463183,1.000011115,20
6.144866667,6.186,6.1,6.144895383,0.019445406,-0.481366755,1.00668923,1.000004673,20
6.147066667,6.204,6.117,6.147127047,0.028201992,0.496808862,1.009251957,1.000009823,20
6.144666667,6.186,6.117,6.14471158,0.024318325,0.468020508,1.006719342,1.000007309,20
6.145866667,6.204,6.1,6.145934006,0.029779827,0.510168394,1.009447871,1.000010957,20
6.138866667,6.169,6.1,6.138907226,0.023098753,-0.113524988,1.004901976,1.000006607,20
6.134466667,6.169,6.083,6.134508994,0.023588334,-0.75187575,1.005622456,1.0000069,20
6.1378,6.186,6.1,6.137865422,0.02933355,0.448344897,1.007842234,1.000010659,20
6.134333333,6.186,6.1,6.1343788,0.024447222,0.532204249,1.008415066,1.000007412,20
6.1402,6.186,6.1,6.140241304,0.023312167,0.093858419,1.007452264,1.000006727,20
6.127533333,6.169,6.083,6.127594128,0.028253613,-0.126208363,1.00675728,1.000009922,20
6.128533333,6.169,6.1,6.128564661,0.020283233,0.185662202,1.006597848,1.000005112,20
6.122933333,6.169,6.083,6.12299369,0.028141141,0.306822003,1.007513695,1.000009858,20
6.1228,6.169,6.1,6.122844001,0.024027365,0.788699569,1.007538327,1.000007186,20
6.1332,6.186,6.1,6.133247003,0.024854433,0.636476695,1.008601153,1.000007664,20
6.1286,6.169,6.083,6.12863472,0.021353488,-0.007573569,1.006586341,1.000005665,20
6.093133333,6.152,6.048,6.093191233,0.027495108,0.384663659,1.009651554,1.000009502,20
6.124066667,6.169,6.083,6.124114614,0.025084049,0.172182161,1.007329286,1.000007829,20
6.137733333,6.186,6.1,6.137789005,0.02705937,0.527526636,1.007854782,1.00000907,20
