 P_mean,P_max, P_min, P_rms, P_std_dev, P_skewness, P_crest_factor, P_form_factor,fault_type
73.11666667,95.4,39,74.23155946,12.86377011,-0.705972237,1.285167666,1.015248135,0
74.00434783,93.9,39.2,75.08843385,12.75966998,-0.862945114,1.250525483,1.01464895,0
74.42101449,93.3,45,75.50410729,12.78937431,-0.652782415,1.235694366,1.014553588,0
76.94275362,94.6,35.1,77.89448223,12.18354094,-0.948152744,1.214463429,1.012369308,0
72.33550725,95.4,39,73.48617192,13.00063896,-0.735204384,1.298203424,1.015907328,0
74.55507246,93.9,39.2,75.59428895,12.53701132,-0.900535338,1.242157328,1.013938911,0
74.79565217,93.3,45,75.82028236,12.46804306,-0.725706442,1.230541447,1.013699061,0
76.57173913,94.6,35.1,77.55946807,12.38350085,-0.845539423,1.219709242,1.012899393,0
72.22898551,95.4,39,73.37499278,12.96461328,-0.730159672,1.300170486,1.015866307,0
74.26521739,93.9,39.2,75.35490329,12.81518632,-0.933989571,1.246103384,1.014672897,0
75.42826087,93.5,45,76.46190725,12.5756397,-0.699301055,1.222831124,1.013703702,0
76.10507246,94.6,35.1,77.05490373,12.10528824,-0.837611355,1.227696038,1.012480525,0
72.0557971,95.4,39,73.19530505,12.91212308,-0.707865026,1.303362284,1.015814244,0
74.66376812,93.9,39.2,75.7576944,12.87443538,-0.952186006,1.239478059,1.014651367,0
75.52608696,93.5,45,76.53827592,12.45156048,-0.675257987,1.221611003,1.013401846,0
75.74492754,94.6,35.1,76.79290804,12.6895041,-0.936130643,1.23188459,1.013835653,0
72.02826087,95.4,39,73.0408497,12.16419293,-0.703330046,1.306118431,1.014058216,0
75.06521739,93.9,39.2,76.24424996,13.40525908,-0.970610057,1.231568283,1.015706776,0
74.78985507,93.5,47,75.76857786,12.18320784,-0.542136948,1.234020786,1.013086304,0
76.26086957,94.6,35.1,77.26274483,12.44725769,-1.042393481,1.224393467,1.013137475,0
71.69057971,95.4,39,72.79666291,12.68784629,-0.737076274,1.310499633,1.015428571,0
74.94927536,93.9,41.5,76.07744814,13.10068392,-0.826222736,1.234268529,1.015052484,0
74.85724638,93.5,35.1,75.90075853,12.58833249,-0.735920499,1.231871747,1.013940029,0
76.4615942,94.6,38.4,77.38931835,11.99053959,-0.949544046,1.222390919,1.012133204,0
71.81449275,95.4,39,72.91411863,12.66131847,-0.749897499,1.308388578,1.015312033,0
75.5057971,93.9,41.5,76.62742442,13.11038908,-0.85415231,1.225409841,1.01485485,0
74.40289855,93.5,35.1,75.44533389,12.54381484,-0.740289063,1.239307922,1.014010682,0
75.91956522,94.6,38.4,76.96938079,12.71521796,-0.926227046,1.229060167,1.013827998,0
72.21014493,95.4,39.2,73.17405199,11.88106689,-0.817372192,1.30374084,1.013348638,0
74.98913043,93.9,41.5,76.19109509,13.52921513,-0.782300184,1.232427489,1.016028518,0
74.87608696,93.5,35.1,75.84980535,12.15877656,-0.761278723,1.232699274,1.013004397,0
75.64782609,94.6,38.4,76.81621772,13.39544654,-0.983480832,1.231510777,1.015445145,0
72.14347826,95.4,39.2,73.01819209,11.30936539,-0.752333323,1.30652372,1.012124642,0
75.67898551,93.9,41.5,76.85317311,13.43162981,-0.874244195,1.22181032,1.015515372,0
74.69782609,93.5,35.1,75.68630004,12.23665946,-0.713011358,1.235362278,1.013232968,0
75.56304348,95.4,38.4,76.76137266,13.5597627,-0.95366749,1.242812585,1.015858668,0
72.60507246,93.9,39.2,73.45351335,11.17258325,-0.790834461,1.278359546,1.011685697,0
74.67173913,93.3,41.5,75.95479157,13.95250541,-0.757804377,1.228362268,1.017182571,0
75.91521739,93.5,35.1,76.77814595,11.52064413,-0.862249495,1.21779445,1.011367004,0
74.6115942,95.4,38.4,75.83364134,13.60856896,-0.835116672,1.258016868,1.016378783,0
73.23913043,93.9,39.2,74.17006604,11.7571313,-0.770586977,1.266009389,1.012710905,0
74.76304348,93.3,41.5,75.95730637,13.4652734,-0.795717386,1.228321599,1.015973974,0
75.39202899,93.5,35.1,76.35042638,12.10335094,-0.88654784,1.224616606,1.012712185,0
74.68478261,95.4,39,75.82620336,13.15486034,-0.804475113,1.25814027,1.015283177,0
73.11956522,93.9,39.2,74.13610036,12.27938073,-0.762859271,1.266589415,1.013902369,0
75.13985507,93.3,44.1,76.26515863,13.10039025,-0.78989411,1.223363351,1.014976121,0
75.47608696,94.6,35.1,76.42785411,12.06782871,-0.885573708,1.237768626,1.012610181,0
73.62101449,95.4,39,74.79219957,13.23208583,-0.680053293,1.275534087,1.015908298,0
74.08115942,93.9,39.2,75.08700075,12.29368451,-0.902733418,1.25054935,1.013577559,0
74.66014493,93.3,44.1,75.79689537,13.12556729,-0.69969139,1.230921129,1.015225666,0
76.50942029,94.6,35.1,77.46728108,12.18871614,-0.91966463,1.22116071,1.012519514,0
72.60362319,95.4,39,73.75937818,13.0535249,-0.743475405,1.293394852,1.015918696,0
74.48550725,93.9,39.2,75.51645756,12.48092004,-0.852544859,1.243437564,1.013840952,0
74.59492754,93.3,45,75.65096769,12.64214549,-0.713742351,1.233295526,1.014156997,0
76.81231884,94.6,35.1,77.77707134,12.25679882,-0.888639334,1.216296762,1.012559867,0
72.25869565,95.4,39,73.393515,12.903311,-0.768145622,1.299842364,1.015704952,0
74.36231884,93.9,39.2,75.43514346,12.72318536,-0.889844663,1.244777907,1.014426993,0
74.64637681,93.3,45,75.68813397,12.56006392,-0.689048968,1.232689923,1.013955897,0
76.73478261,94.6,35.1,77.72401565,12.40608899,-0.865530824,1.217127026,1.012891586,0
72.16014493,95.4,39,73.26340358,12.71262686,-0.72640875,1.302150806,1.01528903,0
74.38695652,93.9,39.2,75.48226013,12.85886797,-0.950046547,1.244000906,1.014724404,0
75.66376812,93.5,45,76.6902248,12.55094693,-0.71036862,1.219190585,1.013566026,0
76.26956522,94.6,35.1,77.20932211,12.05344915,-0.897488956,1.22524065,1.012321519,0
71.76376812,95.4,39,72.87298758,12.71239376,-0.710526595,1.30912706,1.015456539,0
74.95869565,93.9,39.2,76.0758484,13.03688047,-0.954602561,1.234294483,1.014903578,0
74.72318841,93.5,45,75.76659717,12.57650625,-0.566778605,1.234053046,1.013963654,0
76.21376812,94.6,35.1,77.22560916,12.50557944,-1.039557535,1.224982244,1.013276355,0
72.18115942,95.4,39,73.19132957,12.16235397,-0.708593292,1.303433078,1.013994928,0
74.71449275,93.9,39.2,75.93019678,13.58219934,-0.899615185,1.236662145,1.016271328,0
74.96449275,93.5,47,75.92652579,12.09221744,-0.576768014,1.231453685,1.012833183,0
75.90942029,94.6,35.1,76.94404658,12.62143286,-1.001450763,1.229464841,1.013629748,0
71.83695652,95.4,39,72.94967642,12.73903178,-0.731340618,1.307750832,1.015489519,0
75.32463768,93.9,41.5,76.43258088,13.01405647,-0.846758203,1.228533682,1.014708908,0
74.80724638,93.5,35.1,75.85983452,12.6391446,-0.780180031,1.232536303,1.014070671,0
76.33405797,94.6,38.4,77.25585246,11.94201622,-0.897533374,1.224502701,1.012075796,0
71.6326087,95.4,39,72.70630966,12.49432083,-0.762929781,1.312128211,1.014988997,0
75.60362319,93.9,41.5,76.72482876,13.11633188,-0.86395253,1.223854149,1.014830051,0
74.53985507,93.5,35.1,75.5665265,12.45932676,-0.760251762,1.237320337,1.013773456,0
75.72536232,94.6,38.4,76.86850573,13.25556246,-0.938673328,1.230673071,1.015095912,0
72.06956522,95.4,39.2,72.97717432,11.51549644,-0.792837285,1.307258069,1.012593514,0
75.47608696,93.9,41.5,76.66954075,13.52420676,-0.839322286,1.224736696,1.015812343,0
74.88985507,93.5,35.1,75.83999461,12.01081805,-0.763638891,1.232858737,1.01268716,0
75.34565217,94.6,38.4,76.52669469,13.44161269,-0.946188104,1.236169945,1.015674992,0
72.43623188,95.4,39.2,73.29276216,11.21304599,-0.808348695,1.301629208,1.011824611,0
75.40072464,93.9,41.5,76.6432896,13.79505622,-0.809525839,1.225156181,1.016479483,0
75.05797101,93.5,35.1,75.99044658,11.91121542,-0.766139445,1.230417825,1.012423405,0
75.06811594,95.4,38.4,76.29438694,13.67356118,-0.893317575,1.250419642,1.016335444,0
73.23550725,93.9,39.2,74.09323494,11.28230189,-0.766361028,1.26732218,1.01171191,0
74.42971014,93.3,41.5,75.68617271,13.78374908,-0.765314191,1.232721865,1.016881197,0
75.92028986,93.5,35.1,76.79480753,11.59857252,-0.838918623,1.217530234,1.011518893,0
74.58478261,95.4,38.4,75.79901294,13.56220544,-0.847100497,1.258591587,1.016279867,0
73.04855072,93.9,39.2,74.05568557,12.21618667,-0.740266951,1.267964766,1.013787198,0
74.69130435,93.3,44.1,75.83072396,13.14380584,-0.765069548,1.230372007,1.01525505,0
75.62028986,93.5,35.1,76.56555399,12.03768511,-0.927239405,1.221175778,1.012500139,0
74.11304348,95.4,39,75.29544706,13.33981377,-0.726998228,1.267008879,1.015954055,0
73.86811594,93.9,39.2,74.85333195,12.14875552,-0.83530406,1.254453176,1.0133375,0
74.76086957,93.3,44.1,75.9016593,13.15784263,-0.737768212,1.229222139,1.015259182,0
76.06884058,94.6,35.1,77.01902033,12.10465797,-0.935979682,1.228268025,1.012491051,0
73.23115942,95.4,39,74.36131387,12.96224614,-0.693737868,1.282925153,1.015432699,0
73.94202899,93.9,39.2,75.02151092,12.72702631,-0.859300226,1.251641014,1.014599031,0
74.43405797,93.3,45,75.51861705,12.79920445,-0.652626308,1.235456946,1.014570737,0
77.00507246,94.6,35.1,77.95750003,12.19294592,-0.96050582,1.213481704,1.012368374,0
72.29855072,95.4,39,73.44741291,12.9870794,-0.730109144,1.2988885,1.015890529,0
74.77608696,93.9,39.2,75.78219505,12.35247281,-0.9306535,1.239077331,1.013454944,0
74.60144928,93.3,45,75.66002812,12.65798836,-0.708780872,1.233147837,1.014189789,0
76.5615942,94.6,35.1,77.54944799,12.38347334,-0.84305391,1.219866839,1.012902733,0
72.24492754,95.4,39,73.39154672,12.96952111,-0.732710509,1.299877224,1.015871276,0
74.2442029,93.9,39.2,75.33355249,12.81139444,-0.93000732,1.246456551,1.014672521,0
75.32608696,93.5,45,76.34817272,12.49622603,-0.705351549,1.224652754,1.013568815,0
76.21521739,94.6,35.1,77.17559641,12.18148591,-0.832751495,1.22577608,1.012600883,0
72.11231884,95.4,39,73.25165428,12.91616117,-0.720043101,1.302359666,1.015799456,0
74.52826087,93.9,39.2,75.61724125,12.83350991,-0.937727622,1.241780293,1.014611643,0
75.55724638,93.5,45,76.57313687,12.47701471,-0.673618422,1.221054848,1.013445309,0
76.05724638,94.6,35.1,77.0444484,12.33878159,-0.919384207,1.227862642,1.012979723,0
71.79782609,95.4,39,72.86301372,12.45855885,-0.719517041,1.30930626,1.014835932,0
75.02318841,93.9,39.2,76.20284049,13.40508287,-0.96125412,1.232237531,1.015723833,0
74.93985507,93.5,47,75.90238726,12.09339893,-0.569521664,1.231845313,1.012844063,0
76.20507246,94.6,35.1,77.2185713,12.51517807,-1.032303117,1.225093891,1.013299624,0
71.59347826,95.4,39,72.70096136,12.68739938,-0.716037445,1.312224738,1.01546905,0
75.11014493,93.9,41.5,76.2196245,13.00472284,-0.859971794,1.231966185,1.014771368,0
75.01014493,93.5,47,75.99266269,12.224806,-0.613181835,1.230381943,1.013098465,0
76.14927536,94.6,35.1,77.16035815,12.49560651,-1.031533882,1.226018156,1.013277642,0
71.77173913,95.4,39,72.86652031,12.62945225,-0.751143609,1.309243252,1.015253653,0
75.55,93.9,41.5,76.67416425,13.12912987,-0.858722082,1.224662843,1.014879739,0
74.5384058,93.5,35.1,75.56853545,12.48031631,-0.771396468,1.237287443,1.013820119,0
76.02028986,94.6,38.4,77.03785725,12.5253271,-0.903629388,1.227967695,1.013385471,0
71.93695652,95.4,39.2,72.93378623,12.06091035,-0.799192654,1.308035753,1.01385699,0
75.14637681,93.9,41.5,76.34006204,13.49618578,-0.814358668,1.230022579,1.015884801,0
74.78768116,93.5,35.1,75.77109072,12.21235735,-0.739209172,1.233979861,1.013149352,0
75.60289855,94.6,38.4,76.77134505,13.39181547,-0.974315685,1.232230593,1.015455049,0
72.15507246,95.4,39.2,73.03073504,11.31643771,-0.752883981,1.306299326,1.012135842,0
75.69275362,93.9,41.5,76.86701107,13.43324473,-0.877000713,1.221590364,1.015513472,0
74.61594203,93.5,35.1,75.59758738,12.18740074,-0.710009744,1.236811957,1.013155973,0
75.57246377,95.4,38.4,76.77204258,13.5677256,-0.952601694,1.242639857,1.015873226,0
72.7115942,93.9,39.2,73.56791696,11.23284465,-0.793615468,1.276371602,1.011776977,0
74.84130435,93.3,41.5,76.08839777,13.76943472,-0.77337709,1.226205344,1.016663171,0
75.71594203,93.5,35.1,76.61718788,11.75974978,-0.856084449,1.220352803,1.011902987,0
74.60289855,95.4,38.4,75.82489171,13.60747938,-0.833403437,1.258162034,1.016379969,0
73.49565217,93.9,39.2,74.37453105,11.44152936,-0.746040708,1.262528969,1.011958243,0
74.41884058,93.3,41.5,75.66104621,13.70368138,-0.792657813,1.233131244,1.016692085,0
75.45144928,93.5,35.1,76.41647188,12.15013283,-0.881481885,1.22355819,1.012789981,0
74.74565217,95.4,39,75.88766918,13.16364225,-0.816161135,1.25712123,1.015278708,0
73.03623188,93.9,39.2,74.04820306,12.24465885,-0.753705838,1.268092892,1.013855742,0
75.23333333,93.3,44.1,76.36003014,13.11664866,-0.806216048,1.221843415,1.014976032,0
75.4557971,94.6,35.1,76.40863114,12.07302004,-0.879673529,1.238080026,1.012627712,0
73.62681159,95.4,39,74.79788854,13.23198701,-0.681401411,1.275437073,1.015905577,0
74.26086957,93.9,39.2,75.23189849,12.09220316,-0.921243296,1.248140774,1.013075916,0
74.47753623,93.3,44.1,75.65027515,13.31712589,-0.686277398,1.233306816,1.01574621,0
76.52971014,94.6,35.1,77.48613667,12.18113541,-0.925730786,1.220863551,1.012497454,0
72.50289855,95.4,39,73.653401,13.01462929,-0.732285072,1.29525587,1.015868365,0
74.67826087,93.9,39.2,75.69797539,12.4281981,-0.889179059,1.240455897,1.013654771,0
74.41666667,93.3,45,75.48537002,12.70315544,-0.679385169,1.236001095,1.014361075,0
76.72826087,94.6,35.1,77.68158204,12.17688962,-0.905674622,1.217791882,1.012424642,0
72.34927536,95.4,39,73.50185643,13.01277444,-0.73783075,1.297926401,1.015930789,0
74.39637681,93.9,39.2,75.47091531,12.73631173,-0.89393583,1.244187905,1.014443425,0
74.67028986,93.3,45,75.71190485,12.56119857,-0.694610371,1.232302901,1.013949524,0
76.87971014,94.6,35.1,77.8425166,12.24969035,-0.885356073,1.215274173,1.012523544,0
71.93768116,95.4,39,73.05373742,12.76713506,-0.693219085,1.305888013,1.01551421,0
74.37028986,93.9,39.2,75.4633902,12.84440524,-0.952271768,1.244311974,1.014698078,0
75.64927536,93.5,45,76.67366855,12.53704727,-0.712435569,1.219453846,1.013541348,0
76.26956522,94.6,35.1,77.20932211,12.05344915,-0.897488956,1.22524065,1.012321519,0
71.85869565,95.4,39,72.97979123,12.78917613,-0.703688267,1.307211194,1.015601391,0
74.94710145,93.9,39.2,76.06421915,13.03567364,-0.952192509,1.234483191,1.014905416,0
74.80289855,93.5,45,75.84188644,12.55629625,-0.586395501,1.232827984,1.013889674,0
76.08768116,94.6,35.1,77.1033858,12.51928995,-1.010851351,1.226924071,1.013349134,0
72.30289855,95.4,39,73.31613698,12.1911356,-0.727384711,1.30121422,1.014013801,0
74.72826087,93.9,39.2,75.94211802,13.57303568,-0.903164499,1.236468016,1.016243616,0
74.80217391,93.5,47,75.76387566,12.07710912,-0.55013672,1.234097374,1.012856602,0
76.20652174,94.6,35.1,77.20116345,12.39755807,-1.022131209,1.225370134,1.013051924,0
71.70072464,95.4,39,72.84577067,12.91202968,-0.727092506,1.309616181,1.015969797,0
75.13695652,93.9,41.5,76.24093341,12.97449534,-0.827035681,1.231621857,1.014692861,0
74.88333333,93.5,35.1,75.94569236,12.70449419,-0.77201225,1.231142901,1.014186855,0
76.35942029,94.6,38.4,77.28166815,11.94694254,-0.902594764,1.22409366,1.012077722,0
71.72173913,95.4,39,72.79299019,12.48765662,-0.784000832,1.310565753,1.014936211,0
75.6615942,93.9,41.5,76.77060267,13.0492348,-0.872436866,1.223124435,1.014657482,0
74.4057971,93.5,35.1,75.44961559,12.55243466,-0.732569959,1.239237593,1.014028725,0
75.86521739,94.6,38.4,76.98749381,13.14515621,-0.969118243,1.228771003,1.01479303,0
71.96666667,95.4,39.2,72.88843072,11.59727714,-0.769579848,1.308849691,1.012808208,0
75.37246377,93.9,41.5,76.56519719,13.51088109,-0.821016933,1.226405775,1.015824525,0
75.05,93.5,35.1,75.99451306,11.98769594,-0.796366872,1.230351985,1.012585117,0
75.21521739,94.6,38.4,76.40524254,13.48143845,-0.915586841,1.238134935,1.015821601,0
72.46449275,95.4,39.2,73.32292828,11.22776018,-0.810690023,1.301093699,1.011846292,0
75.39347826,93.9,41.5,76.63602806,13.7943139,-0.808074693,1.225272269,1.016480866,0
74.97608696,93.5,35.1,75.90101057,11.85615461,-0.76682531,1.231867656,1.012336248,0
75.22101449,95.4,38.4,76.45064383,13.70624799,-0.912526952,1.247863919,1.016346886,0
73.04855072,93.9,39.2,73.89008631,11.16049626,-0.784772755,1.270806473,1.011520223,0
74.47681159,93.3,41.5,75.7421924,13.83733071,-0.753327481,1.231810132,1.016990266,0
75.90724638,93.5,35.1,76.77991038,11.58521357,-0.841972902,1.217766464,1.011496452,0
74.65144928,95.4,38.4,75.87285656,13.60858057,-0.84562014,1.257366657,1.016361468,0
73.18043478,93.9,39.2,74.18077557,12.18554162,-0.770956013,1.265826615,1.013669511,0
74.58913043,93.3,44.1,75.73870844,13.19374816,-0.740759707,1.231866795,1.015412138,0
75.52826087,93.5,35.1,76.46735071,11.99080541,-0.922944584,1.222744075,1.012433622,0
74.25434783,95.4,39,75.44215319,13.3831309,-0.743282595,1.264545032,1.015996442,0
73.84710145,93.9,39.2,74.83369146,12.15556219,-0.829214872,1.254782414,1.013359902,0
74.62318841,93.3,44.1,75.75476931,13.09224594,-0.729649256,1.231605625,1.015163931,0
76.12028986,94.6,35.1,77.07701494,12.15061898,-0.927696829,1.227343847,1.012568595,0
73.25652174,95.4,39,74.38912282,12.97860652,-0.694568278,1.282445556,1.015460754,0
73.88550725,93.9,39.2,74.95842423,12.68317208,-0.863197846,1.252694423,1.014521346,0
74.51594203,93.3,45,75.60742238,12.84728519,-0.656779933,1.23400583,1.014647609,0
77.08985507,94.6,35.1,78.03408025,12.14664827,-0.984890818,1.212290831,1.012248371,0
72.30289855,95.4,39,73.45121915,12.98438108,-0.73119393,1.298821192,1.015882082,0
74.73115942,93.9,39.2,75.74240432,12.38048146,-0.917814761,1.239728272,1.01353177,0
74.60434783,93.3,45,75.66270979,12.65692661,-0.70956352,1.233104131,1.014186331,0
76.5442029,94.6,35.1,77.53352384,12.39132625,-0.838060058,1.22011738,1.012924832,0
72.35942029,95.4,39,73.49178797,12.89816734,-0.758229361,1.298104219,1.015649209,0
74.04057971,93.9,39.2,75.14288804,12.87037359,-0.892602305,1.249619258,1.014887894,0
75.28478261,93.5,45,76.30090176,12.45605942,-0.71175493,1.225411468,1.013497006,0
76.26666667,94.6,35.1,77.23334021,12.22568992,-0.826798812,1.224859623,1.012674915,0
72.36231884,95.4,39,73.47604953,12.79102219,-0.750190319,1.29838227,1.015391031,0
74.47608696,93.9,39.2,75.58121604,12.92451727,-0.943033076,1.242372178,1.01483871,0
75.29710145,93.5,45,76.32217183,12.51218934,-0.649719339,1.22506996,1.013613677,0
76.18623188,94.6,35.1,77.1829452,12.40890422,-0.920652975,1.22565937,1.013082591,0
71.92898551,95.4,39,72.97965569,12.38396186,-0.748836375,1.307213621,1.014607049,0
74.78985507,93.9,39.2,75.98236351,13.45769413,-0.925466552,1.235813097,1.015944789,0
75.00652174,93.5,47,75.97560392,12.14010189,-0.570707542,1.2306582,1.012919972,0
76.21086957,94.6,35.1,77.22445687,12.5162008,-1.033415858,1.225000522,1.013299774,0
71.58623188,95.4,39,72.69313655,12.68342324,-0.715492251,1.312365988,1.015462536,0
75.16811594,93.9,41.5,76.27664657,13.00409809,-0.873234126,1.231045205,1.014747351,0
75.15869565,93.5,47,76.11132436,12.04807116,-0.616012864,1.228463711,1.012674897,0
75.8942029,94.6,35.1,76.93490755,12.65744504,-0.995930619,1.229610888,1.013712571,0
71.78768116,95.4,39,72.88502709,12.64574279,-0.748094274,1.308910812,1.015285992,0
75.60797101,93.9,41.5,76.73424825,13.14655772,-0.867097017,1.223703915,1.014896276,0
74.52681159,93.5,35.1,75.55682812,12.47866231,-0.768935567,1.237479157,1.013820751,0
76.10797101,94.6,38.4,77.11868089,12.48992038,-0.927614146,1.226680733,1.013279948,0
71.86231884,95.4,39.2,72.86196201,12.07181191,-0.779773592,1.309325159,1.013910533,0
75.17173913,93.9,41.5,76.36449351,13.49313959,-0.820519215,1.229629055,1.015867059,0
74.79347826,93.5,35.1,75.7765532,12.21073601,-0.740836305,1.233890908,1.013143859,0
75.57318841,94.6,38.4,76.74306984,13.39748609,-0.966628391,1.232684595,1.015480112,0
72.16376812,95.4,39.2,73.0396051,11.31824921,-0.754757963,1.306140687,1.012136797,0
75.69275362,93.9,41.5,76.86701107,13.43324473,-0.877000713,1.221590364,1.015513472,0
74.54057971,93.5,35.1,75.51869238,12.15920328,-0.699836489,1.238104065,1.013121882,0
75.49202899,94.6,38.4,76.67784811,13.48195367,-0.974287471,1.23373311,1.015707872,0
